Date,Close,High,Low,Open,Volume
2019-01-01,1582.1661376953125,1588.1528512988864,1567.365510313299,1576.5119403469573,1094883
2019-01-02,1599.2117919921875,1608.4828650723086,1579.837949173104,1583.9954174604018,2100463
2019-01-03,1579.796142578125,1617.213352632615,1574.1004320144107,1595.636135434797,2611668
2019-01-04,1560.588623046875,1580.835470352302,1530.7796000755764,1579.8377187091771,4280862
2019-01-07,1578.091796875,1587.155097835165,1564.0395340836271,1573.0197059800764,1856423
2019-01-08,1574.47509765625,1585.159772496543,1565.95228635746,1584.3282787112953,1691756
2019-01-09,1568.9869384765625,1595.636351174358,1552.1491916754783,1585.9910449119,2414376
2019-01-10,1570.317138671875,1583.9951665703359,1556.6390092727395,1571.5227636839552,3053461
2019-01-11,1532.0687255859375,1559.0506549879854,1525.7909076815752,1554.8931865746843,9209862
2019-01-14,1507.705810546875,1539.0946947868554,1505.0034562745589,1538.2632011646042,3615370
2019-01-15,1553.0638427734375,1554.3525969995742,1503.3404830972684,1505.0034703573317,7711653
2019-01-16,1555.01806640625,1559.0507908183597,1535.7689656754721,1554.8933220428441,2359280
2019-01-17,1578.474365234375,1581.557444961389,1559.3090221184045,1564.891929208371,2625816
2019-01-18,1583.7657470703125,1586.7238152740392,1563.2254772521094,1567.391856455873,1683728
2019-01-21,1590.473388671875,1609.8887543992832,1579.4324849473458,1584.8904818154433,2409803
2019-01-22,1584.8074951171875,1598.4315360872483,1574.891491309735,1589.1404892207918,2457093
2019-01-23,1562.8924560546875,1588.3073742302843,1558.2261307660992,1584.0576869445747,2578169
2019-01-24,1584.515625,1587.5987047470653,1562.3921120066907,1570.5582554660737,1962927
2019-01-25,1600.5562744140625,1612.3887506566489,1584.0573720921393,1584.890647932272,2327080
2019-01-28,1629.054443359375,1634.8873748701246,1604.4728034212158,1610.7223728970189,2769033
2019-01-29,1652.1778564453125,1657.427535511434,1613.7638562709308,1634.8873808325322,2557626
2019-01-30,1651.0528564453125,1657.8023707601992,1628.762726554468,1649.5529191672276,2429575
2019-01-31,1678.30078125,1683.008809899593,1654.0524756285142,1655.7190272412383,4094319
2019-02-01,1691.5084228515625,1695.5081879778825,1664.9686049904726,1674.4679708767933,3064163
2019-02-04,1708.423828125,1712.756821899963,1685.7170609910377,1691.508287517723,1590764
2019-02-05,1703.6741943359375,1712.3818863554106,1689.8834382135149,1708.2155070698745,1111404
2019-02-06,1728.88134765625,1738.9223656661827,1700.7582783916455,1708.132650047987,1789812
2019-02-07,1735.6300048828125,1748.170845799677,1722.3810016294797,1728.8388887908868,1339945
2019-02-08,1717.7149658203125,1741.130101442602,1709.0489772954184,1729.0476001404159,1684474
2019-02-11,1721.46435546875,1746.546037864193,1707.298667184546,1716.548109732938,1778730
2019-02-12,1709.548583984375,1724.8807761757985,1681.5504378370827,1724.8807761757985,2422903
2019-02-14,1703.7154541015625,1729.04705540145,1694.0911809205031,1716.5896245329557,1724085
2019-02-15,1691.300048828125,1709.8821420336265,1675.6761257466776,1707.3823143405948,1930065
2019-02-18,1641.8037109375,1701.507853779218,1635.429129320228,1697.883123594733,2942184
2019-02-19,1587.2239990234375,1642.386823750801,1576.5580266547518,1641.553547838193,4408554
2019-02-20,1595.5152587890625,1611.3892076523346,1567.6422166162067,1595.7235777939964,4645778
2019-02-21,1595.056640625,1616.555198905997,1580.766040730918,1595.5149830439473,4683919
2019-02-22,1604.5980224609375,1608.2227528815508,1587.4741591976124,1597.556778910885,2271955
2019-02-25,1654.1778564453125,1658.2192246642844,1608.6393031228147,1610.3058551074018,2934880
2019-02-26,1698.79931640625,1704.1740062954118,1643.4281807169978,1653.2191712726699,6453309
2019-02-27,1714.965087890625,1729.0056637344703,1684.8837486883122,1699.8827138101665,4732082
2019-02-28,1652.7608642578125,1726.005930000999,1647.8862211141382,1716.5481681851936,8454295
2019-03-01,1662.71826171875,1670.7176876601623,1650.1774224283272,1662.4266355832513,4148548
2019-03-05,1656.6358642578125,1672.3847997561172,1647.0531910155628,1670.7182478879,2449622
2019-03-06,1666.2183837890625,1679.0508523341737,1654.0942810971992,1657.6357034904597,2635047
2019-03-07,1677.6343994140625,1686.592115281699,1666.7184038193668,1670.7181688010528,2539884
2019-03-08,1685.4669189453125,1694.0497003673759,1674.9260614563277,1687.3834939714393,2031071
2019-03-11,1678.8841552734375,1694.0497344419427,1669.5931095785709,1690.633323938954,3111689
2019-03-12,1676.9259033203125,1687.2169411949396,1669.0514874144653,1678.259226022845,2658550
2019-03-13,1666.96826171875,1679.8007295657565,1648.7195010943522,1677.38420936758,1833163
2019-03-14,1656.0523681640625,1673.0512150627756,1650.719382626669,1670.6762976253444,1905495
2019-03-15,1699.84130859375,1724.0063122110694,1659.0524897269927,1665.6353903663971,5184318
2019-03-18,1685.55029296875,1720.3812613529813,1675.71759805122,1702.3824230823682,2349915
2019-03-19,1685.55029296875,1691.5498379134642,1662.4684927702212,1691.5498379134642,2373993
2019-03-20,1679.0926513671875,1703.8826095159814,1666.5518083222626,1689.8835336387742,3091165
2019-03-22,1671.2593994140625,1679.8837824176514,1652.6357081817973,1679.0505067319284,3148149
2019-03-25,1653.4273681640625,1673.051052303673,1647.5527335770323,1673.051052303673,2429205
2019-03-26,1652.0943603515625,1662.3435921267592,1631.595795082927,1653.219262389076,2316539
2019-03-27,1639.80322265625,1664.8848001527444,1634.0536001499158,1661.551697449736,2266166
2019-03-28,1666.8017578125,1678.717541682263,1643.8866714649807,1649.8862170213965,4054489
2019-04-01,1692.925048828125,1699.8411779561188,1673.4263718917855,1674.8846047566235,2095740
2019-04-02,1732.6304931640625,1738.2134005994965,1697.3828844780319,1697.4661917183048,3719663
2019-04-03,1732.6304931640625,1741.213274995259,1714.9650860600318,1737.380124760283,2939886
2019-04-04,1678.634033203125,1732.9635725430562,1672.7177955990219,1731.6719544164655,4397518
2019-04-05,1706.79931640625,1711.8821780781047,1682.2176737593188,1690.4254222316752,3152103
2019-04-08,1725.506103515625,1729.0475261595661,1693.799914216097,1715.7151115000224,2194294
2019-04-09,1742.7965087890625,1748.2128020269918,1714.5900387830948,1724.8810773097582,2690970
2019-04-10,1700.09130859375,1737.797046475807,1696.5498856987501,1735.713856537572,3313062
2019-04-11,1682.8006591796875,1712.3819532628163,1677.9260155687932,1704.0491943661602,3422442
