Date,Close,High,Low,Open,Volume
2019-01-01,350.9570007324219,351.9700607094005,343.86549256072476,348.78613268665435,7759872
2019-01-02,351.7771301269531,354.9610583108022,347.62834220743764,348.7861503348103,18243156
2019-01-03,350.474609375,354.38216034461936,349.3168012277061,352.1630624139711,12884409
2019-01-04,352.3560485839844,355.82941421941774,345.4574881633734,349.1238610869647,22896026
2019-01-07,354.76806640625,357.95199419958544,353.65848815182443,354.575088593929,12719847
2019-01-08,366.7802734375,368.3722377206496,353.70683319661134,354.86461201877137,21501136
2019-01-09,368.8063659667969,370.06063352396103,362.3902506426274,368.2274619233816,21730142
2019-01-10,366.1531066894531,368.70990115033806,362.8244303054715,367.5521224321201,14497154
2019-01-11,365.23651123046875,367.7933351715042,362.0525829053509,367.2144310821323,12537973
2019-01-14,360.21942138671875,365.38126971005715,359.5922875405455,365.38126971005715,14844029
2019-01-15,359.6405029296875,362.19729739700404,357.56612362391314,360.4123554104411,12960779
2019-01-16,362.100830078125,366.39433704970713,358.9651313410307,358.9651313410307,15106484
2019-01-17,361.4254455566406,364.65763303355703,359.6887333054408,362.7762021224951,13171721
2019-01-18,358.9169006347656,363.1621484093303,357.32493639983966,361.4254655065541,12212121
2019-01-21,358.6274719238281,362.9209495428362,357.5661525935913,359.8817396677435,8908581
2019-01-22,356.0705871582031,359.3992632532955,353.22435562585366,357.5178325135855,14756076
2019-01-23,354.4786071777344,360.5570550629189,353.5620361605433,355.8293635596818,9726450
2019-01-24,351.9700927734375,355.53997677384683,349.027372043254,353.7068050348332,17521254
2019-01-25,344.63739013671875,351.8253581050158,342.0805663219095,349.6062602236428,22978238
2019-01-28,331.4674377441406,342.41826753657205,324.810114563864,340.77807369335596,34362360
2019-01-29,334.6513671875,337.7870653977367,329.344800985561,330.8885352240723,20738442
2019-01-30,353.0313720703125,355.63642544542813,338.65540766238934,338.65540766238934,39400056
2019-01-31,351.6324157714844,363.40332780370386,341.64641624471966,359.5922657727153,85917249
2019-02-01,342.17706298828125,352.06657364947023,336.4845700575269,351.68064741496363,25605469
